# SA for random K-SAT
# K = 3   N = 1024   M = 4224   seed = 2428006854
# alpha = 4.125000   nIter = 256  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
4 256
4 256
2 256
3 256
3 256
6 256
9 256
3 256
3 256
4 256
8 256
6 256
6 256
5 256
7 256
2 256
10 256
3 256
1 256
9 256
3 256
5 256
5 256
5 256
6 256
12 256
3 256
8 256
11 256
13 256
4 256
7 256
5 256
6 256
3 256
9 256
3 256
8 256
6 256
9 256
5 256
6 256
3 256
10 256
8 256
2 256
5 256
4 256
8 256
6 256
7 256
6 256
4 256
2 256
4 256
3 256
5 256
9 256
3 256
9 256
5 256
4 256
6 256
12 256
7 256
9 256
6 256
8 256
6 256
6 256
5 256
6 256
6 256
9 256
5 256
5 256
4 256
6 256
7 256
3 256
6 256
2 256
8 256
3 256
4 256
10 256
10 256
3 256
5 256
12 256
5 256
9 256
7 256
5 256
6 256
7 256
10 256
6 256
5 256
11 256
3 256
7 256
1 256
4 256
4 256
6 256
4 256
5 256
5 256
4 256
2 256
6 256
7 256
2 256
4 256
7 256
7 256
6 256
5 256
4 256
4 256
7 256
9 256
5 256
4 256
4 256
5 256
4 256
2 256
6 256
3 256
6 256
7 256
8 256
7 256
3 256
3 256
4 256
5 256
8 256
5 256
6 256
5 256
3 256
6 256
5 256
2 256
7 256
5 256
5 256
6 256
5 256
10 256
3 256
9 256
3 256
8 256
4 256
3 256
5 256
4 256
6 256
5 256
7 256
10 256
2 256
5 256
7 256
9 256
3 256
6 256
7 256
1 256
7 256
2 256
7 256
6 256
5 256
4 256
7 256
6 256
4 256
6 256
8 256
6 256
9 256
6 256
3 256
8 256
8 256
6 256
5 256
8 256
9 256
6 256
8 256
4 256
7 256
5 256
10 256
3 256
4 256
8 256
7 256
7 256
6 256
11 256
7 256
7 256
3 256
7 256
3 256
8 256
7 256
10 256
6 256
7 256
4 256
5 256
5 256
12 256
5 256
5 256
5 256
7 256
6 256
4 256
4 256
6 256
5 256
4 256
3 256
4 256
5 256
8 256
3 256
9 256
4 256
6 256
5 256
5 256
9 256
7 256
5 256
6 256
5 256
6 256
7 256
3 256
6 256
3 256
2 256
6 256
10 256
6 256
9 256
6 256
5 256
5 256
7 256
2 256
9 256
2 256
5 256
7 256
4 256
6 256
4 256
8 256
9 256
9 256
8 256
3 256
4 256
3 256
3 256
5 256
9 256
6 256
4 256
6 256
8 256
10 256
9 256
4 256
5 256
6 256
3 256
5 256
9 256
5 256
2 256
10 256
6 256
4 256
4 256
8 256
4 256
1 256
5 256
4 256
4 256
3 256
6 256
7 256
2 256
9 256
4 256
10 256
1 256
7 256
4 256
5 256
4 256
6 256
2 256
5 256
3 256
6 256
8 256
8 256
9 256
4 256
7 256
2 256
6 256
6 256
5 256
4 256
3 256
5 256
4 256
4 256
5 256
4 256
4 256
8 256
5 256
4 256
6 256
6 256
6 256
3 256
6 256
4 256
4 256
4 256
5 256
5 256
6 256
5 256
6 256
2 256
6 256
3 256
5 256
4 256
8 256
7 256
5 256
5 256
5 256
5 256
7 256
3 256
4 256
6 256
9 256
4 256
5 256
4 256
5 256
2 256
6 256
2 256
4 256
4 256
3 256
5 256
4 256
4 256
7 256
3 256
5 256
7 256
8 256
4 256
12 256
9 256
4 256
6 256
6 256
4 256
5 256
6 256
3 256
2 256
6 256
4 256
8 256
6 256
6 256
3 256
4 256
7 256
6 256
3 256
3 256
7 256
4 256
5 256
6 256
5 256
7 256
3 256
8 256
6 256
4 256
5 256
5 256
7 256
5 256
5 256
6 256
4 256
10 256
5 256
5 256
7 256
6 256
3 256
6 256
6 256
4 256
3 256
6 256
7 256
6 256
6 256
6 256
7 256
9 256
4 256
5 256
3 256
7 256
1 256
4 256
2 256
6 256
4 256
3 256
4 256
6 256
3 256
2 256
5 256
1 256
11 256
6 256
5 256
7 256
9 256
7 256
6 256
9 256
5 256
7 256
4 256
3 256
6 256
7 256
3 256
4 256
5 256
9 256
6 256
2 256
5 256
6 256
3 256
5 256
5 256
1 256
3 256
9 256
5 256
9 256
5 256
3 256
9 256
2 256
5 256
5 256
6 256
6 256
8 256
9 256
8 256
7 256
5 256
5 256
9 256
7 256
7 256
4 256
5 256
4 256
8 256
6 256
4 256
7 256
8 256
6 256
5 256
8 256
3 256
9 256
3 256
9 256
8 256
3 256
8 256
11 256
6 256
9 256
4 256
10 256
3 256
5 256
6 256
6 256
6 256
4 256
2 256
7 256
8 256
5 256
9 256
5 256
7 256
4 256
5 256
9 256
7 256
4 256
5 256
8 256
9 256
3 256
7 256
7 256
3 256
3 256
2 256
10 256
3 256
6 256
6 256
6 256
8 256
8 256
4 256
3 256
3 256
5 256
8 256
2 256
3 256
3 256
2 256
1 256
6 256
4 256
4 256
9 256
8 256
7 256
3 256
4 256
6 256
3 256
4 256
1 256
8 256
3 256
1 256
3 256
4 256
3 256
7 256
6 256
4 256
6 256
10 256
3 256
9 256
7 256
8 256
3 256
4 256
3 256
4 256
3 256
3 256
9 256
5 256
8 256
3 256
5 256
5 256
8 256
8 256
6 256
9 256
5 256
6 256
4 256
7 256
5 256
9 256
7 256
6 256
11 256
4 256
5 256
3 256
5 256
5 256
4 256
3 256
6 256
7 256
8 256
3 256
4 256
4 256
4 256
9 256
4 256
2 256
8 256
7 256
3 256
7 256
9 256
2 256
5 256
5 256
4 256
4 256
1 256
4 256
5 256
1 256
8 256
6 256
6 256
3 256
9 256
8 256
7 256
8 256
7 256
5 256
6 256
9 256
4 256
2 256
6 256
3 256
4 256
6 256
7 256
5 256
4 256
6 256
6 256
4 256
8 256
7 256
6 256
11 256
6 256
4 256
5 256
3 256
9 256
8 256
4 256
4 256
6 256
7 256
8 256
5 256
3 256
2 256
4 256
4 256
7 256
1 256
5 256
6 256
4 256
7 256
4 256
4 256
10 256
4 256
6 256
7 256
10 256
5 256
8 256
4 256
6 256
3 256
4 256
3 256
5 256
8 256
4 256
7 256
10 256
6 256
6 256
5 256
3 256
1 256
7 256
5 256
6 256
5 256
3 256
11 256
2 256
8 256
6 256
3 256
9 256
3 256
4 256
6 256
5 256
4 256
5 256
5 256
5 256
3 256
6 256
3 256
2 256
6 256
5 256
5 256
5 256
8 256
7 256
10 256
4 256
1 256
7 256
5 256
5 256
4 256
4 256
6 256
3 256
5 256
6 256
10 256
3 256
4 256
3 256
8 256
12 256
6 256
7 256
6 256
9 256
4 256
4 256
8 256
6 256
8 256
5 256
9 256
4 256
5 256
7 256
2 256
7 256
7 256
3 256
3 256
8 256
1 256
3 256
6 256
10 256
4 256
9 256
9 256
4 256
7 256
3 256
3 256
5 256
11 256
7 256
3 256
5 256
8 256
4 256
4 256
9 256
5 256
7 256
6 256
6 256
4 256
6 256
8 256
3 256
3 256
7 256
2 256
6 256
6 256
5 256
4 256
2 256
4 256
5 256
5 256
2 256
4 256
4 256
8 256
4 256
9 256
3 256
6 256
1 256
9 256
5 256
1 256
4 256
9 256
5 256
9 256
8 256
8 256
3 256
10 256
3 256
7 256
4 256
5 256
3 256
7 256
5 256
4 256
7 256
4 256
6 256
5 256
6 256
6 256
5 256
8 256
8 256
4 256
8 256
6 256
3 256
6 256
5 256
5 256
7 256
6 256
7 256
6 256
8 256
2 256
3 256
4 256
4 256
3 256
7 256
6 256
4 256
7 256
7 256
5 256
6 256
4 256
9 256
2 256
3 256
8 256
7 256
8 256
3 256
6 256
7 256
3 256
6 256
7 256
6 256
3 256
4 256
6 256
5 256
8 256
6 256
4 256
8 256
5 256
12 256
4 256
3 256
8 256
6 256
8 256
4 256
2 256
6 256
6 256
2 256
4 256
6 256
5 256
6 256
5 256
5 256
2 256
2 256
6 256
2 256
6 256
3 256
3 256
4 256
3 256
3 256
7 256
10 256
6 256
4 256
4 256
4 256
8 256
4 256
8 256
7 256
3 256
3 256
5 256
8 256
1 256
4 256
4 256
5 256
5 256
7 256
7 256
7 256
4 256
7 256
4 256
2 256
2 256
9 256
5 256
7 256
4 256
3 256
13 256
5 256
4 256
3 256
8 256
8 256
3 256
2 256
2 256
4 256
5 256
6 256
6 256
4 256
6 256
6 256
4 256
8 256
5 256
1 256
1 256
6 256
13 256
1 256
5 256
6 256
3 256
4 256
5 256
4 256
5 256
3 256
2 256
7 256
5 256
5 256
8 256
5 256
7 256
1 256
10 256
5 256
12 256
8 256
8 256
8 256
5 256
5 256
10 256
1 256
6 256
7 256
4 256
2 256
6 256
4 256
4 256
5 256
4 256
4 256
3 256
6 256
5 256
7 256
6 256
6 256
5 256
5 256
2 256
7 256
5 256
2 256
3 256
7 256
5 256
7 256
1 256
11 256
2 256
7 256
2 256
3 256
9 256
7 256
4 256
4 256
4 256
4 256
5 256
5 256
2 256
3 256
3 256
2 256
10 256
6 256
2 256
9 256
4 256
6 256
4 256
6 256
6 256
3 256
4 256
7 256
5 256
8 256
2 256
8 256
4 256
4 256
3 256
7 256
4 256
8 256
5 256
3 256
4 256
6 256
5 256
4 256
4 256
7 256
8 256
6 256
3 256
4 256
4 256
3 256
5 256
8 256
5 256
4 256
10 256
7 256
5 256
7 256
3 256
7 256
2 256
6 256
4 256
9 256
1 256
5 256
5 256
2 256
6 256
3 256
7 256
8 256
4 256
5 256
3 256
9 256
3 256
8 256
12 256
8 256
4 256
5 256
10 256
7 256
6 256
7 256
5 256
7 256
5 256
7 256
4 256
2 256
7 256
6 256
5 256
5 256
7 256
4 256
5 256
4 256
9 256
6 256
6 256
4 256
1 256
0 133
6 256
5 256
3 256
5 256
7 256
8 256
6 256
9 256
7 256
6 256
2 256
11 256
10 256
8 256
10 256
5 256
4 256
2 256
6 256
3 256
5 256
6 256
6 256
2 256
6 256
5 256
6 256
6 256
3 256
5 256
2 256
4 256
4 256
8 256
2 256
2 256
5 256
4 256
3 256
6 256
8 256
6 256
2 256
6 256
8 256
6 256
5 256
7 256
3 256
7 256
2 256
5 256
5 256
5 256
10 256
4 256
4 256
8 256
7 256
7 256
8 256
10 256
5 256
5 256
4 256
5 256
7 256
5 256
6 256
5 256
10 256
3 256
5 256
5 256
6 256
8 256
14 256
6 256
3 256
5 256
8 256
3 256
7 256
5 256
6 256
4 256
4 256
4 256
9 256
7 256
5 256
5 256
5 256
5 256
5 256
7 256
6 256
12 256
5 256
4 256
6 256
6 256
5 256
7 256
6 256
5 256
7 256
10 256
6 256
5 256
6 256
6 256
7 256
8 256
2 256
11 256
5 256
6 256
5 256
7 256
7 256
2 256
6 256
5 256
7 256
5 256
9 256
4 256
4 256
10 256
4 256
3 256
6 256
3 256
6 256
3 256
7 256
9 256
6 256
3 256
7 256
8 256
5 256
7 256
5 256
6 256
7 256
3 256
3 256
7 256
8 256
2 256
7 256
5 256
5 256
6 256
1 256
3 256
5 256
7 256
6 256
8 256
9 256
3 256
4 256
8 256
0 247
3 256
7 256
2 256
3 256
2 256
6 256
6 256
7 256
10 256
5 256
2 256
8 256
9 256
6 256
7 256
3 256
2 256
4 256
8 256
4 256
4 256
3 256
10 256
5 256
8 256
6 256
6 256
9 256
9 256
9 256
6 256
1 256
7 256
4 256
3 256
6 256
3 256
5 256
5 256
12 256
10 256
6 256
6 256
2 256
8 256
4 256
6 256
7 256
7 256
7 256
1 256
1 256
8 256
5 256
5 256
8 256
2 256
7 256
9 256
6 256
7 256
5 256
4 256
8 256
6 256
5 256
5 256
6 256
4 256
3 256
4 256
6 256
6 256
5 256
5 256
7 256
5 256
4 256
3 256
3 256
10 256
6 256
7 256
7 256
4 256
3 256
5 256
5 256
5 256
7 256
5 256
5 256
5 256
10 256
5 256
8 256
5 256
6 256
5 256
7 256
5 256
4 256
6 256
4 256
4 256
10 256
7 256
6 256
3 256
9 256
3 256
5 256
4 256
7 256
3 256
10 256
6 256
6 256
7 256
6 256
4 256
6 256
8 256
7 256
5 256
13 256
4 256
6 256
3 256
6 256
6 256
1 256
1 256
7 256
10 256
3 256
6 256
7 256
3 256
5 256
5 256
8 256
5 256
9 256
7 256
1 256
4 256
6 256
5 256
9 256
8 256
4 256
7 256
6 256
5 256
6 256
5 256
10 256
7 256
3 256
4 256
10 256
3 256
5 256
6 256
9 256
9 256
4 256
5 256
8 256
8 256
7 256
4 256
5 256
5 256
7 256
4 256
2 256
4 256
5 256
4 256
5 256
6 256
4 256
11 256
5 256
7 256
12 256
8 256
6 256
9 256
3 256
4 256
8 256
7 256
7 256
4 256
5 256
6 256
6 256
9 256
6 256
4 256
2 256
5 256
7 256
6 256
7 256
3 256
3 256
7 256
9 256
6 256
8 256
6 256
7 256
6 256
7 256
5 256
5 256
3 256
4 256
10 256
8 256
8 256
4 256
3 256
6 256
10 256
1 256
4 256
1 256
7 256
9 256
5 256
9 256
11 256
2 256
6 256
7 256
9 256
5 256
6 256
2 256
3 256
5 256
5 256
10 256
4 256
3 256
5 256
3 256
7 256
6 256
4 256
3 256
3 256
7 256
7 256
6 256
8 256
7 256
4 256
7 256
7 256
3 256
4 256
6 256
5 256
11 256
4 256
7 256
8 256
4 256
1 256
5 256
8 256
5 256
5 256
7 256
2 256
2 256
4 256
6 256
1 256
8 256
6 256
2 256
6 256
3 256
6 256
7 256
2 256
2 256
5 256
6 256
5 256
8 256
8 256
6 256
7 256
9 256
5 256
7 256
9 256
9 256
4 256
8 256
7 256
5 256
8 256
6 256
9 256
9 256
1 256
7 256
9 256
10 256
6 256
7 256
5 256
4 256
7 256
9 256
7 256
2 256
4 256
6 256
3 256
5 256
5 256
4 256
6 256
8 256
3 256
8 256
2 256
3 256
2 256
4 256
2 256
5 256
4 256
7 256
7 256
7 256
10 256
3 256
6 256
2 256
5 256
4 256
10 256
2 256
6 256
6 256
5 256
4 256
6 256
4 256
6 256
5 256
1 256
4 256
5 256
4 256
4 256
6 256
6 256
4 256
6 256
8 256
5 256
7 256
10 256
11 256
2 256
10 256
3 256
6 256
6 256
5 256
7 256
8 256
4 256
3 256
5 256
1 256
7 256
3 256
5 256
7 256
4 256
4 256
4 256
7 256
4 256
2 256
9 256
3 256
2 256
4 256
7 256
3 256
7 256
5 256
9 256
6 256
7 256
9 256
5 256
5 256
5 256
6 256
6 256
7 256
4 256
4 256
1 256
9 256
6 256
4 256
2 256
4 256
9 256
4 256
5 256
3 256
7 256
2 256
3 256
2 256
5 256
7 256
6 256
8 256
3 256
5 256
8 256
4 256
4 256
6 256
5 256
4 256
1 256
5 256
5 256
4 256
5 256
4 256
4 256
4 256
5 256
4 256
6 256
6 256
6 256
4 256
5 256
5 256
5 256
4 256
3 256
3 256
10 256
9 256
8 256
6 256
6 256
6 256
5 256
7 256
7 256
4 256
4 256
5 256
7 256
6 256
6 256
7 256
6 256
6 256
7 256
4 256
10 256
7 256
5 256
6 256
8 256
3 256
9 256
7 256
5 256
5 256
6 256
4 256
6 256
7 256
4 256
5 256
6 256
6 256
6 256
12 256
3 256
2 256
7 256
2 256
4 256
8 256
8 256
6 256
9 256
4 256
4 256
3 256
9 256
6 256
5 256
8 256
3 256
3 256
6 256
7 256
6 256
5 256
9 256
6 256
3 256
4 256
5 256
7 256
4 256
3 256
5 256
6 256
8 256
5 256
10 256
4 256
4 256
3 256
2 256
1 256
6 256
7 256
6 256
7 256
7 256
12 256
5 256
11 256
8 256
6 256
7 256
7 256
2 256
4 256
4 256
5 256
3 256
5 256
8 256
4 256
2 256
5 256
4 256
6 256
2 256
3 256
6 256
2 256
6 256
3 256
9 256
3 256
4 256
6 256
6 256
6 256
5 256
6 256
3 256
9 256
7 256
5 256
5 256
8 256
10 256
5 256
4 256
3 256
8 256
7 256
4 256
5 256
8 256
3 256
6 256
6 256
3 256
6 256
6 256
5 256
8 256
4 256
5 256
3 256
3 256
5 256
5 256
6 256
7 256
6 256
6 256
2 256
5 256
7 256
3 256
5 256
5 256
1 256
4 256
7 256
8 256
6 256
6 256
2 256
7 256
3 256
2 256
5 256
5 256
4 256
5 256
2 256
6 256
8 256
5 256
4 256
3 256
3 256
5 256
6 256
8 256
4 256
3 256
4 256
8 256
11 256
9 256
2 256
7 256
4 256
7 256
4 256
2 256
5 256
5 256
10 256
6 256
6 256
8 256
4 256
7 256
8 256
7 256
5 256
8 256
4 256
3 256
3 256
7 256
7 256
6 256
3 256
4 256
4 256
9 256
8 256
1 256
5 256
4 256
5 256
1 256
4 256
6 256
4 256
5 256
2 256
6 256
5 256
4 256
8 256
2 256
3 256
9 256
8 256
3 256
5 256
5 256
6 256
5 256
4 256
5 256
6 256
5 256
8 256
8 256
7 256
6 256
8 256
6 256
6 256
7 256
8 256
9 256
4 256
8 256
6 256
7 256
4 256
6 256
7 256
7 256
3 256
6 256
6 256
7 256
4 256
6 256
8 256
7 256
3 256
7 256
1 256
5 256
7 256
5 256
6 256
5 256
6 256
6 256
8 256
6 256
9 256
5 256
5 256
4 256
6 256
4 256
5 256
6 256
6 256
9 256
4 256
3 256
6 256
9 256
6 256
5 256
6 256
3 256
4 256
3 256
7 256
8 256
8 256
5 256
4 256
3 256
5 256
3 256
9 256
8 256
6 256
5 256
7 256
2 256
6 256
10 256
4 256
10 256
6 256
3 256
9 256
6 256
10 256
3 256
6 256
7 256
7 256
5 256
6 256
8 256
3 256
6 256
10 256
6 256
6 256
11 256
9 256
5 256
2 256
8 256
5 256
3 256
7 256
5 256
9 256
3 256
3 256
3 256
9 256
8 256
3 256
5 256
2 256
5 256
5 256
7 256
3 256
4 256
4 256
4 256
5 256
7 256
5 256
6 256
7 256
3 256
6 256
2 256
6 256
9 256
7 256
6 256
5 256
6 256
3 256
3 256
2 256
4 256
4 256
13 256
7 256
5 256
6 256
5 256
5 256
6 256
6 256
3 256
4 256
6 256
5 256
11 256
4 256
2 256
5 256
6 256
8 256
8 256
4 256
7 256
7 256
9 256
3 256
6 256
3 256
8 256
4 256
4 256
5 256
6 256
2 256
8 256
6 256
5 256
6 256
8 256
11 256
5 256
10 256
2 256
3 256
5 256
7 256
5 256
9 256
7 256
4 256
7 256
6 256
6 256
8 256
5 256
5 256
7 256
4 256
3 256
5 256
6 256
9 256
3 256
4 256
5 256
4 256
7 256
8 256
5 256
2 256
8 256
7 256
4 256
4 256
6 256
5 256
2 256
6 256
0 125
7 256
2 256
4 256
5 256
5 256
6 256
3 256
6 256
4 256
9 256
6 256
5 256
6 256
5 256
7 256
4 256
4 256
6 256
6 256
5 256
2 256
2 256
4 256
8 256
6 256
5 256
6 256
2 256
8 256
6 256
8 256
8 256
5 256
3 256
5 256
4 256
4 256
9 256
4 256
4 256
6 256
5 256
4 256
9 256
3 256
5 256
3 256
2 256
6 256
3 256
7 256
1 256
5 256
3 256
3 256
7 256
8 256
5 256
4 256
6 256
7 256
5 256
5 256
8 256
9 256
8 256
10 256
8 256
5 256
8 256
7 256
5 256
4 256
0 97
7 256
9 256
11 256
5 256
3 256
4 256
5 256
6 256
7 256
5 256
6 256
4 256
3 256
9 256
8 256
4 256
4 256
7 256
5 256
4 256
7 256
1 256
3 256
3 256
4 256
6 256
6 256
6 256
2 256
9 256
6 256
0 108
3 256
7 256
6 256
7 256
5 256
4 256
4 256
5 256
9 256
8 256
6 256
8 256
3 256
2 256
5 256
8 256
0 255
9 256
11 256
7 256
6 256
8 256
8 256
3 256
8 256
5 256
4 256
7 256
8 256
6 256
6 256
11 256
5 256
4 256
9 256
4 256
8 256
7 256
9 256
3 256
6 256
7 256
3 256
5 256
4 256
10 256
14 256
4 256
4 256
4 256
9 256
6 256
4 256
6 256
7 256
9 256
4 256
4 256
8 256
5 256
7 256
3 256
7 256
3 256
5 256
6 256
5 256
1 256
7 256
3 256
11 256
9 256
5 256
5 256
5 256
8 256
7 256
5 256
6 256
2 256
4 256
3 256
6 256
3 256
6 256
5 256
6 256
4 256
6 256
9 256
8 256
4 256
8 256
5 256
5 256
7 256
3 256
5 256
8 256
4 256
4 256
5 256
6 256
4 256
8 256
1 256
5 256
4 256
5 256
4 256
9 256
5 256
6 256
5 256
4 256
6 256
6 256
10 256
6 256
4 256
10 256
7 256
7 256
9 256
6 256
5 256
6 256
1 256
8 256
6 256
4 256
8 256
3 256
3 256
5 256
5 256
5 256
4 256
10 256
2 256
8 256
6 256
6 256
3 256
9 256
5 256
4 256
2 256
3 256
4 256
4 256
6 256
9 256
8 256
3 256
8 256
3 256
3 256
6 256
6 256
7 256
4 256
4 256
4 256
6 256
6 256
5 256
2 256
8 256
4 256
5 256
5 256
10 256
7 256
3 256
4 256
3 256
7 256
6 256
5 256
2 256
7 256
7 256
6 256
5 256
3 256
6 256
5 256
7 256
9 256
6 256
2 256
4 256
4 256
5 256
4 256
3 256
3 256
10 256
5 256
7 256
7 256
7 256
7 256
6 256
7 256
3 256
5 256
11 256
4 256
3 256
2 256
6 256
8 256
3 256
6 256
6 256
8 256
8 256
4 256
6 256
3 256
6 256
8 256
6 256
4 256
3 256
3 256
7 256
9 256
6 256
6 256
10 256
5 256
8 256
4 256
7 256
2 256
6 256
6 256
7 256
2 256
3 256
5 256
4 256
4 256
5 256
3 256
10 256
8 256
7 256
6 256
8 256
5 256
6 256
6 256
5 256
8 256
7 256
4 256
5 256
5 256
7 256
7 256
8 256
5 256
7 256
6 256
5 256
6 256
10 256
7 256
6 256
5 256
3 256
6 256
1 256
11 256
5 256
3 256
5 256
4 256
4 256
7 256
7 256
5 256
8 256
4 256
6 256
4 256
3 256
5 256
6 256
3 256
4 256
6 256
6 256
10 256
7 256
8 256
10 256
5 256
8 256
7 256
7 256
7 256
7 256
9 256
6 256
11 256
7 256
3 256
3 256
3 256
9 256
4 256
8 256
5 256
5 256
3 256
5 256
5 256
4 256
4 256
2 256
7 256
5 256
6 256
9 256
4 256
4 256
6 256
3 256
7 256
8 256
7 256
10 256
6 256
7 256
5 256
4 256
7 256
9 256
7 256
10 256
6 256
5 256
4 256
2 256
3 256
3 256
6 256
5 256
5 256
3 256
11 256
7 256
5 256
3 256
5 256
6 256
7 256
6 256
6 256
5 256
4 256
6 256
4 256
6 256
5 256
9 256
8 256
9 256
4 256
10 256
7 256
7 256
2 256
5 256
6 256
4 256
4 256
8 256
5 256
4 256
6 256
7 256
5 256
9 256
7 256
7 256
5 256
4 256
5 256
6 256
4 256
5 256
2 256
3 256
8 256
5 256
3 256
5 256
3 256
6 256
7 256
4 256
4 256
7 256
4 256
8 256
8 256
2 256
8 256
6 256
3 256
3 256
7 256
6 256
2 256
7 256
4 256
6 256
5 256
7 256
7 256
8 256
6 256
4 256
11 256
8 256
8 256
7 256
10 256
4 256
1 256
7 256
8 256
7 256
5 256
11 256
6 256
6 256
3 256
4 256
5 256
5 256
8 256
7 256
5 256
5 256
2 256
6 256
3 256
5 256
4 256
9 256
3 256
4 256
6 256
6 256
6 256
6 256
6 256
5 256
5 256
5 256
8 256
10 256
7 256
7 256
5 256
7 256
7 256
5 256
8 256
7 256
5 256
8 256
3 256
5 256
3 256
3 256
6 256
4 256
4 256
5 256
5 256
2 256
6 256
7 256
4 256
10 256
8 256
7 256
4 256
8 256
3 256
3 256
5 256
6 256
8 256
9 256
4 256
8 256
2 256
7 256
4 256
3 256
5 256
4 256
6 256
5 256
4 256
7 256
12 256
8 256
7 256
6 256
3 256
7 256
8 256
7 256
6 256
4 256
6 256
1 256
6 256
9 256
2 256
4 256
2 256
3 256
3 256
6 256
2 256
4 256
7 256
3 256
2 256
7 256
4 256
6 256
4 256
9 256
8 256
7 256
9 256
4 256
8 256
6 256
7 256
6 256
6 256
3 256
4 256
5 256
4 256
5 256
5 256
5 256
8 256
4 256
8 256
3 256
3 256
8 256
7 256
8 256
11 256
8 256
6 256
5 256
6 256
7 256
5 256
5 256
8 256
6 256
5 256
3 256
1 256
5 256
8 256
4 256
6 256
2 256
7 256
6 256
6 256
2 256
5 256
2 256
5 256
7 256
6 256
5 256
11 256
5 256
4 256
7 256
4 256
5 256
6 256
10 256
5 256
4 256
3 256
7 256
5 256
6 256
5 256
5 256
8 256
5 256
3 256
5 256
6 256
6 256
8 256
5 256
3 256
7 256
4 256
6 256
6 256
2 256
6 256
5 256
4 256
7 256
9 256
5 256
3 256
3 256
4 256
7 256
2 256
4 256
3 256
7 256
8 256
6 256
3 256
5 256
9 256
6 256
3 256
6 256
5 256
6 256
2 256
8 256
2 256
6 256
3 256
8 256
5 256
8 256
8 256
4 256
7 256
9 256
1 256
5 256
15 256
5 256
6 256
4 256
3 256
6 256
6 256
9 256
3 256
7 256
5 256
4 256
4 256
4 256
5 256
7 256
4 256
5 256
11 256
10 256
6 256
2 256
6 256
7 256
7 256
6 256
4 256
4 256
8 256
8 256
5 256
9 256
8 256
9 256
6 256
9 256
2 256
9 256
3 256
8 256
5 256
2 256
5 256
6 256
4 256
6 256
7 256
3 256
4 256
7 256
6 256
5 256
6 256
4 256
8 256
6 256
4 256
5 256
5 256
3 256
10 256
2 256
6 256
5 256
8 256
8 256
6 256
4 256
8 256
3 256
2 256
8 256
6 256
6 256
3 256
6 256
5 256
3 256
7 256
2 256
4 256
4 256
4 256
10 256
5 256
2 256
9 256
4 256
5 256
7 256
4 256
4 256
9 256
3 256
7 256
1 256
5 256
6 256
6 256
2 256
4 256
6 256
4 256
11 256
6 256
5 256
11 256
6 256
7 256
8 256
9 256
9 256
4 256
5 256
6 256
6 256
9 256
5 256
7 256
10 256
6 256
10 256
6 256
5 256
7 256
4 256
6 256
8 256
5 256
6 256
5 256
5 256
6 256
4 256
6 256
3 256
3 256
5 256
6 256
5 256
8 256
7 256
5 256
6 256
7 256
7 256
5 256
10 256
5 256
4 256
4 256
4 256
7 256
3 256
7 256
7 256
6 256
3 256
7 256
5 256
7 256
6 256
3 256
6 256
10 256
3 256
6 256
8 256
2 256
5 256
5 256
3 256
5 256
5 256
7 256
4 256
7 256
6 256
5 256
7 256
8 256
3 256
5 256
5 256
5 256
1 256
5 256
7 256
5 256
6 256
9 256
8 256
9 256
5 256
7 256
10 256
6 256
10 256
5 256
4 256
3 256
3 256
6 256
3 256
3 256
3 256
7 256
6 256
6 256
2 256
1 256
5 256
8 256
3 256
1 256
2 256
4 256
5 256
8 256
4 256
6 256
5 256
7 256
3 256
11 256
4 256
9 256
10 256
6 256
6 256
5 256
7 256
2 256
5 256
7 256
6 256
9 256
7 256
9 256
10 256
3 256
5 256
7 256
3 256
5 256
3 256
4 256
7 256
8 256
3 256
12 256
9 256
3 256
5 256
6 256
5 256
5 256
5 256
4 256
7 256
5 256
7 256
6 256
5 256
6 256
5 256
6 256
6 256
4 256
9 256
2 256
6 256
7 256
7 256
3 256
5 256
7 256
6 256
5 256
5 256
4 256
9 256
4 256
7 256
4 256
7 256
6 256
7 256
5 256
8 256
2 256
5 256
7 256
2 256
7 256
6 256
6 256
9 256
2 256
8 256
8 256
4 256
4 256
5 256
4 256
2 256
10 256
9 256
4 256
0 177
9 256
5 256
6 256
3 256
2 256
4 256
5 256
4 256
8 256
8 256
8 256
5 256
6 256
4 256
10 256
5 256
6 256
5 256
2 256
4 256
5 256
3 256
6 256
7 256
8 256
2 256
4 256
6 256
9 256
4 256
4 256
10 256
7 256
4 256
4 256
7 256
9 256
10 256
6 256
5 256
6 256
9 256
3 256
5 256
9 256
4 256
6 256
5 256
10 256
8 256
3 256
6 256
8 256
5 256
9 256
5 256
2 256
6 256
5 256
5 256
5 256
4 256
8 256
5 256
7 256
6 256
7 256
3 256
9 256
4 256
4 256
8 256
3 256
6 256
9 256
3 256
6 256
5 256
5 256
7 256
7 256
6 256
6 256
5 256
7 256
7 256
4 256
7 256
6 256
2 256
4 256
4 256
1 256
2 256
4 256
4 256
3 256
1 256
6 256
5 256
7 256
3 256
5 256
5 256
4 256
3 256
9 256
4 256
7 256
10 256
9 256
6 256
7 256
10 256
5 256
7 256
3 256
5 256
2 256
8 256
10 256
6 256
3 256
4 256
4 256
5 256
5 256
7 256
8 256
4 256
8 256
5 256
9 256
7 256
3 256
4 256
6 256
6 256
3 256
9 256
7 256
5 256
4 256
6 256
7 256
